month,site_id,site_name,region,category,rentals
2025-12,S011,Airport Runway Ph2,Metro West,Grader,0
2026-01,S011,Airport Runway Ph2,Metro West,Grader,0
2026-02,S011,Airport Runway Ph2,Metro West,Grader,1
2026-03,S011,Airport Runway Ph2,Metro West,Grader,1
2026-04,S011,Airport Runway Ph2,Metro West,Grader,0
2026-05,S011,Airport Runway Ph2,Metro West,Grader,0
2026-06,S011,Airport Runway Ph2,Metro West,Grader,0
2026-07,S011,Airport Runway Ph2,Metro West,Grader,3
2021-08,S011,Airport Runway Ph2,Metro West,Forklift,1
2021-09,S011,Airport Runway Ph2,Metro West,Forklift,0
2021-10,S011,Airport Runway Ph2,Metro West,Forklift,1
2021-11,S011,Airport Runway Ph2,Metro West,Forklift,0
2021-12,S011,Airport Runway Ph2,Metro West,Forklift,1
2022-01,S011,Airport Runway Ph2,Metro West,Forklift,1
2022-02,S011,Airport Runway Ph2,Metro West,Forklift,1
2022-03,S011,Airport Runway Ph2,Metro West,Forklift,0
2022-04,S011,Airport Runway Ph2,Metro West,Forklift,2
2022-05,S011,Airport Runway Ph2,Metro West,Forklift,1
2022-06,S011,Airport Runway Ph2,Metro West,Forklift,1
2022-07,S011,Airport Runway Ph2,Metro West,Forklift,1
2022-08,S011,Airport Runway Ph2,Metro West,Forklift,1
2022-09,S011,Airport Runway Ph2,Metro West,Forklift,1
2022-10,S011,Airport Runway Ph2,Metro West,Forklift,1
2022-11,S011,Airport Runway Ph2,Metro West,Forklift,1
2022-12,S011,Airport Runway Ph2,Metro West,Forklift,1
2023-01,S011,Airport Runway Ph2,Metro West,Forklift,3
2023-02,S011,Airport Runway Ph2,Metro West,Forklift,1
2023-03,S011,Airport Runway Ph2,Metro West,Forklift,0
2023-04,S011,Airport Runway Ph2,Metro West,Forklift,1
2023-05,S011,Airport Runway Ph2,Metro West,Forklift,0
2023-06,S011,Airport Runway Ph2,Metro West,Forklift,0
2023-07,S011,Airport Runway Ph2,Metro West,Forklift,2
2023-08,S011,Airport Runway Ph2,Metro West,Forklift,1
2023-09,S011,Airport Runway Ph2,Metro West,Forklift,0
2023-10,S011,Airport Runway Ph2,Metro West,Forklift,1
2023-11,S011,Airport Runway Ph2,Metro West,Forklift,3
2023-12,S011,Airport Runway Ph2,Metro West,Forklift,2
2024-01,S011,Airport Runway Ph2,Metro West,Forklift,2
2024-02,S011,Airport Runway Ph2,Metro West,Forklift,2
2024-03,S011,Airport Runway Ph2,Metro West,Forklift,1
2024-04,S011,Airport Runway Ph2,Metro West,Forklift,0
2024-05,S011,Airport Runway Ph2,Metro West,Forklift,0
2024-06,S011,Airport Runway Ph2,Metro West,Forklift,3
2024-07,S011,Airport Runway Ph2,Metro West,Forklift,1
2024-08,S011,Airport Runway Ph2,Metro West,Forklift,0
2024-09,S011,Airport Runway Ph2,Metro West,Forklift,1
2024-10,S011,Airport Runway Ph2,Metro West,Forklift,4
2024-11,S011,Airport Runway Ph2,Metro West,Forklift,0
2024-12,S011,Airport Runway Ph2,Metro West,Forklift,1
2025-01,S011,Airport Runway Ph2,Metro West,Forklift,2
2025-02,S011,Airport Runway Ph2,Metro West,Forklift,1
2025-03,S011,Airport Runway Ph2,Metro West,Forklift,1
2025-04,S011,Airport Runway Ph2,Metro West,Forklift,1
2025-05,S011,Airport Runway Ph2,Metro West,Forklift,1
2025-06,S011,Airport Runway Ph2,Metro West,Forklift,1
2025-07,S011,Airport Runway Ph2,Metro West,Forklift,3
2025-08,S011,Airport Runway Ph2,Metro West,Forklift,1
2025-09,S011,Airport Runway Ph2,Metro West,Forklift,0
2025-10,S011,Airport Runway Ph2,Metro West,Forklift,5
2025-11,S011,Airport Runway Ph2,Metro West,Forklift,1
2025-12,S011,Airport Runway Ph2,Metro West,Forklift,1
2026-01,S011,Airport Runway Ph2,Metro West,Forklift,6
2026-02,S011,Airport Runway Ph2,Metro West,Forklift,2
2026-03,S011,Airport Runway Ph2,Metro West,Forklift,2
2026-04,S011,Airport Runway Ph2,Metro West,Forklift,1
2026-05,S011,Airport Runway Ph2,Metro West,Forklift,2
2026-06,S011,Airport Runway Ph2,Metro West,Forklift,0
2026-07,S011,Airport Runway Ph2,Metro West,Forklift,4
2021-08,S011,Airport Runway Ph2,Metro West,Loader,1
2021-09,S011,Airport Runway Ph2,Metro West,Loader,1
2021-10,S011,Airport Runway Ph2,Metro West,Loader,0
2021-11,S011,Airport Runway Ph2,Metro West,Loader,0
2021-12,S011,Airport Runway Ph2,Metro West,Loader,2
2022-01,S011,Airport Runway Ph2,Metro West,Loader,3
2022-02,S011,Airport Runway Ph2,Metro West,Loader,1
2022-03,S011,Airport Runway Ph2,Metro West,Loader,0
2022-04,S011,Airport Runway Ph2,Metro West,Loader,0
2022-05,S011,Airport Runway Ph2,Metro West,Loader,0
2022-06,S011,Airport Runway Ph2,Metro West,Loader,1
2022-07,S011,Airport Runway Ph2,Metro West,Loader,0
2022-08,S011,Airport Runway Ph2,Metro West,Loader,1
2022-09,S011,Airport Runway Ph2,Metro West,Loader,1
2022-10,S011,Airport Runway Ph2,Metro West,Loader,2
2022-11,S011,Airport Runway Ph2,Metro West,Loader,2
2022-12,S011,Airport Runway Ph2,Metro West,Loader,0
2023-01,S011,Airport Runway Ph2,Metro West,Loader,1
2023-02,S011,Airport Runway Ph2,Metro West,Loader,1
2023-03,S011,Airport Runway Ph2,Metro West,Loader,2
2023-04,S011,Airport Runway Ph2,Metro West,Loader,0
2023-05,S011,Airport Runway Ph2,Metro West,Loader,0
2023-06,S011,Airport Runway Ph2,Metro West,Loader,1
2023-07,S011,Airport Runway Ph2,Metro West,Loader,1
2023-08,S011,Airport Runway Ph2,Metro West,Loader,0
2023-09,S011,Airport Runway Ph2,Metro West,Loader,0
2023-10,S011,Airport Runway Ph2,Metro West,Loader,1
2023-11,S011,Airport Runway Ph2,Metro West,Loader,0
2023-12,S011,Airport Runway Ph2,Metro West,Loader,0
2024-01,S011,Airport Runway Ph2,Metro West,Loader,0
2024-02,S011,Airport Runway Ph2,Metro West,Loader,0
2024-03,S011,Airport Runway Ph2,Metro West,Loader,2
2024-04,S011,Airport Runway Ph2,Metro West,Loader,0
2024-05,S011,Airport Runway Ph2,Metro West,Loader,1
2024-06,S011,Airport Runway Ph2,Metro West,Loader,2
2024-07,S011,Airport Runway Ph2,Metro West,Loader,2
2024-08,S011,Airport Runway Ph2,Metro West,Loader,0
2024-09,S011,Airport Runway Ph2,Metro West,Loader,1
2024-10,S011,Airport Runway Ph2,Metro West,Loader,1
2024-11,S011,Airport Runway Ph2,Metro West,Loader,1
2024-12,S011,Airport Runway Ph2,Metro West,Loader,0
2025-01,S011,Airport Runway Ph2,Metro West,Loader,1
2025-02,S011,Airport Runway Ph2,Metro West,Loader,0
2025-03,S011,Airport Runway Ph2,Metro West,Loader,0
2025-04,S011,Airport Runway Ph2,Metro West,Loader,1
2025-05,S011,Airport Runway Ph2,Metro West,Loader,1
2025-06,S011,Airport Runway Ph2,Metro West,Loader,1
2025-07,S011,Airport Runway Ph2,Metro West,Loader,1
2025-08,S011,Airport Runway Ph2,Metro West,Loader,2
2025-09,S011,Airport Runway Ph2,Metro West,Loader,1
2025-10,S011,Airport Runway Ph2,Metro West,Loader,3
2025-11,S011,Airport Runway Ph2,Metro West,Loader,0
2025-12,S011,Airport Runway Ph2,Metro West,Loader,2
2026-01,S011,Airport Runway Ph2,Metro West,Loader,2
2026-02,S011,Airport Runway Ph2,Metro West,Loader,1
2026-03,S011,Airport Runway Ph2,Metro West,Loader,1
2026-04,S011,Airport Runway Ph2,Metro West,Loader,0
2026-05,S011,Airport Runway Ph2,Metro West,Loader,1
2026-06,S011,Airport Runway Ph2,Metro West,Loader,0
2026-07,S011,Airport Runway Ph2,Metro West,Loader,1
2021-08,S011,Airport Runway Ph2,Metro West,Roller,1
2021-09,S011,Airport Runway Ph2,Metro West,Roller,0
2021-10,S011,Airport Runway Ph2,Metro West,Roller,2
2021-11,S011,Airport Runway Ph2,Metro West,Roller,0
2021-12,S011,Airport Runway Ph2,Metro West,Roller,1
2022-01,S011,Airport Runway Ph2,Metro West,Roller,0
2022-02,S011,Airport Runway Ph2,Metro West,Roller,0
2022-03,S011,Airport Runway Ph2,Metro West,Roller,1
2022-04,S011,Airport Runway Ph2,Metro West,Roller,2
2022-05,S011,Airport Runway Ph2,Metro West,Roller,0
2022-06,S011,Airport Runway Ph2,Metro West,Roller,0
2022-07,S011,Airport Runway Ph2,Metro West,Roller,0
2022-08,S011,Airport Runway Ph2,Metro West,Roller,1
2022-09,S011,Airport Runway Ph2,Metro West,Roller,0
2022-10,S011,Airport Runway Ph2,Metro West,Roller,1
2022-11,S011,Airport Runway Ph2,Metro West,Roller,1
2022-12,S011,Airport Runway Ph2,Metro West,Roller,3
2023-01,S011,Airport Runway Ph2,Metro West,Roller,1
2023-02,S011,Airport Runway Ph2,Metro West,Roller,1
2023-03,S011,Airport Runway Ph2,Metro West,Roller,0
2023-04,S011,Airport Runway Ph2,Metro West,Roller,1
2023-05,S011,Airport Runway Ph2,Metro West,Roller,1
2023-06,S011,Airport Runway Ph2,Metro West,Roller,0
2023-07,S011,Airport Runway Ph2,Metro West,Roller,1
2023-08,S011,Airport Runway Ph2,Metro West,Roller,0
2023-09,S011,Airport Runway Ph2,Metro West,Roller,1
2023-10,S011,Airport Runway Ph2,Metro West,Roller,1
2023-11,S011,Airport Runway Ph2,Metro West,Roller,1
2023-12,S011,Airport Runway Ph2,Metro West,Roller,1
2024-01,S011,Airport Runway Ph2,Metro West,Roller,0
2024-02,S011,Airport Runway Ph2,Metro West,Roller,1
2024-03,S011,Airport Runway Ph2,Metro West,Roller,0
2024-04,S011,Airport Runway Ph2,Metro West,Roller,0
2024-05,S011,Airport Runway Ph2,Metro West,Roller,0
2024-06,S011,Airport Runway Ph2,Metro West,Roller,0
2024-07,S011,Airport Runway Ph2,Metro West,Roller,0
2024-08,S011,Airport Runway Ph2,Metro West,Roller,2
2024-09,S011,Airport Runway Ph2,Metro West,Roller,1
2024-10,S011,Airport Runway Ph2,Metro West,Roller,1
2024-11,S011,Airport Runway Ph2,Metro West,Roller,1
2024-12,S011,Airport Runway Ph2,Metro West,Roller,1
2025-01,S011,Airport Runway Ph2,Metro West,Roller,1
2025-02,S011,Airport Runway Ph2,Metro West,Roller,0
2025-03,S011,Airport Runway Ph2,Metro West,Roller,2
2025-04,S011,Airport Runway Ph2,Metro West,Roller,0
2025-05,S011,Airport Runway Ph2,Metro West,Roller,0
2025-06,S011,Airport Runway Ph2,Metro West,Roller,0
2025-07,S011,Airport Runway Ph2,Metro West,Roller,2
2025-08,S011,Airport Runway Ph2,Metro West,Roller,3
2025-09,S011,Airport Runway Ph2,Metro West,Roller,1
2025-10,S011,Airport Runway Ph2,Metro West,Roller,0
2025-11,S011,Airport Runway Ph2,Metro West,Roller,0
2025-12,S011,Airport Runway Ph2,Metro West,Roller,2
2026-01,S011,Airport Runway Ph2,Metro West,Roller,0
2026-02,S011,Airport Runway Ph2,Metro West,Roller,0
2026-03,S011,Airport Runway Ph2,Metro West,Roller,0
2026-04,S011,Airport Runway Ph2,Metro West,Roller,1
2026-05,S011,Airport Runway Ph2,Metro West,Roller,2
2026-06,S011,Airport Runway Ph2,Metro West,Roller,2
2026-07,S011,Airport Runway Ph2,Metro West,Roller,0
2021-08,S012,Granite Ridge Mine,Highlands,Excavator,2
2021-09,S012,Granite Ridge Mine,Highlands,Excavator,0
2021-10,S012,Granite Ridge Mine,Highlands,Excavator,0
2021-11,S012,Granite Ridge Mine,Highlands,Excavator,0
2021-12,S012,Granite Ridge Mine,Highlands,Excavator,0
2022-01,S012,Granite Ridge Mine,Highlands,Excavator,0
2022-02,S012,Granite Ridge Mine,Highlands,Excavator,1
2022-03,S012,Granite Ridge Mine,Highlands,Excavator,3
2022-04,S012,Granite Ridge Mine,Highlands,Excavator,2
2022-05,S012,Granite Ridge Mine,Highlands,Excavator,3
2022-06,S012,Granite Ridge Mine,Highlands,Excavator,1
2022-07,S012,Granite Ridge Mine,Highlands,Excavator,1
2022-08,S012,Granite Ridge Mine,Highlands,Excavator,5
2022-09,S012,Granite Ridge Mine,Highlands,Excavator,2
2022-10,S012,Granite Ridge Mine,Highlands,Excavator,3
2022-11,S012,Granite Ridge Mine,Highlands,Excavator,2
2022-12,S012,Granite Ridge Mine,Highlands,Excavator,4
2023-01,S012,Granite Ridge Mine,Highlands,Excavator,2
2023-02,S012,Granite Ridge Mine,Highlands,Excavator,0
2023-03,S012,Granite Ridge Mine,Highlands,Excavator,3
2023-04,S012,Granite Ridge Mine,Highlands,Excavator,2
2023-05,S012,Granite Ridge Mine,Highlands,Excavator,3
2023-06,S012,Granite Ridge Mine,Highlands,Excavator,3
2023-07,S012,Granite Ridge Mine,Highlands,Excavator,3
2023-08,S012,Granite Ridge Mine,Highlands,Excavator,4
2023-09,S012,Granite Ridge Mine,Highlands,Excavator,2
2023-10,S012,Granite Ridge Mine,Highlands,Excavator,3
2023-11,S012,Granite Ridge Mine,Highlands,Excavator,1
2023-12,S012,Granite Ridge Mine,Highlands,Excavator,1
2024-01,S012,Granite Ridge Mine,Highlands,Excavator,2
2024-02,S012,Granite Ridge Mine,Highlands,Excavator,1
2024-03,S012,Granite Ridge Mine,Highlands,Excavator,1
2024-04,S012,Granite Ridge Mine,Highlands,Excavator,0
2024-05,S012,Granite Ridge Mine,Highlands,Excavator,3
2024-06,S012,Granite Ridge Mine,Highlands,Excavator,5
2024-07,S012,Granite Ridge Mine,Highlands,Excavator,0
2024-08,S012,Granite Ridge Mine,Highlands,Excavator,2
2024-09,S012,Granite Ridge Mine,Highlands,Excavator,1
2024-10,S012,Granite Ridge Mine,Highlands,Excavator,4
2024-11,S012,Granite Ridge Mine,Highlands,Excavator,1
2024-12,S012,Granite Ridge Mine,Highlands,Excavator,2
2025-01,S012,Granite Ridge Mine,Highlands,Excavator,1
2025-02,S012,Granite Ridge Mine,Highlands,Excavator,0
2025-03,S012,Granite Ridge Mine,Highlands,Excavator,1
2025-04,S012,Granite Ridge Mine,Highlands,Excavator,1
2025-05,S012,Granite Ridge Mine,Highlands,Excavator,2
2025-06,S012,Granite Ridge Mine,Highlands,Excavator,3
2025-07,S012,Granite Ridge Mine,Highlands,Excavator,2
2025-08,S012,Granite Ridge Mine,Highlands,Excavator,4
2025-09,S012,Granite Ridge Mine,Highlands,Excavator,3
2025-10,S012,Granite Ridge Mine,Highlands,Excavator,5
2025-11,S012,Granite Ridge Mine,Highlands,Excavator,4
2025-12,S012,Granite Ridge Mine,Highlands,Excavator,1
2026-01,S012,Granite Ridge Mine,Highlands,Excavator,1
2026-02,S012,Granite Ridge Mine,Highlands,Excavator,2
2026-03,S012,Granite Ridge Mine,Highlands,Excavator,1
2026-04,S012,Granite Ridge Mine,Highlands,Excavator,2
2026-05,S012,Granite Ridge Mine,Highlands,Excavator,0
2026-06,S012,Granite Ridge Mine,Highlands,Excavator,3
2026-07,S012,Granite Ridge Mine,Highlands,Excavator,4
2021-08,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2021-09,S012,Granite Ridge Mine,Highlands,Bulldozer,3
2021-10,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2021-11,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2021-12,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2022-01,S012,Granite Ridge Mine,Highlands,Bulldozer,3
2022-02,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2022-03,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2022-04,S012,Granite Ridge Mine,Highlands,Bulldozer,3
2022-05,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2022-06,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2022-07,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2022-08,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2022-09,S012,Granite Ridge Mine,Highlands,Bulldozer,3
2022-10,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2022-11,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2022-12,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2023-01,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2023-02,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2023-03,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2023-04,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2023-05,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2023-06,S012,Granite Ridge Mine,Highlands,Bulldozer,6
2023-07,S012,Granite Ridge Mine,Highlands,Bulldozer,3
2023-08,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2023-09,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2023-10,S012,Granite Ridge Mine,Highlands,Bulldozer,3
2023-11,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2023-12,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2024-01,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2024-02,S012,Granite Ridge Mine,Highlands,Bulldozer,4
2024-03,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2024-04,S012,Granite Ridge Mine,Highlands,Bulldozer,3
2024-05,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2024-06,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2024-07,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2024-08,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2024-09,S012,Granite Ridge Mine,Highlands,Bulldozer,4
2024-10,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2024-11,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2024-12,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2025-01,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2025-02,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2025-03,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2025-04,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2025-05,S012,Granite Ridge Mine,Highlands,Bulldozer,3
2025-06,S012,Granite Ridge Mine,Highlands,Bulldozer,4
2025-07,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2025-08,S012,Granite Ridge Mine,Highlands,Bulldozer,3
2025-09,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2025-10,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2025-11,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2025-12,S012,Granite Ridge Mine,Highlands,Bulldozer,0
2026-01,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2026-02,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2026-03,S012,Granite Ridge Mine,Highlands,Bulldozer,4
2026-04,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2026-05,S012,Granite Ridge Mine,Highlands,Bulldozer,1
2026-06,S012,Granite Ridge Mine,Highlands,Bulldozer,3
2026-07,S012,Granite Ridge Mine,Highlands,Bulldozer,2
2021-08,S012,Granite Ridge Mine,Highlands,Crane,2
2021-09,S012,Granite Ridge Mine,Highlands,Crane,1
2021-10,S012,Granite Ridge Mine,Highlands,Crane,1
2021-11,S012,Granite Ridge Mine,Highlands,Crane,2
2021-12,S012,Granite Ridge Mine,Highlands,Crane,1
2022-01,S012,Granite Ridge Mine,Highlands,Crane,0
2022-02,S012,Granite Ridge Mine,Highlands,Crane,0
2022-03,S012,Granite Ridge Mine,Highlands,Crane,0
2022-04,S012,Granite Ridge Mine,Highlands,Crane,0
2022-05,S012,Granite Ridge Mine,Highlands,Crane,1
2022-06,S012,Granite Ridge Mine,Highlands,Crane,0
2022-07,S012,Granite Ridge Mine,Highlands,Crane,1
2022-08,S012,Granite Ridge Mine,Highlands,Crane,2
2022-09,S012,Granite Ridge Mine,Highlands,Crane,1
2022-10,S012,Granite Ridge Mine,Highlands,Crane,3
2022-11,S012,Granite Ridge Mine,Highlands,Crane,2
2022-12,S012,Granite Ridge Mine,Highlands,Crane,1
2023-01,S012,Granite Ridge Mine,Highlands,Crane,0
2023-02,S012,Granite Ridge Mine,Highlands,Crane,0
2023-03,S012,Granite Ridge Mine,Highlands,Crane,1
2023-04,S012,Granite Ridge Mine,Highlands,Crane,0
2023-05,S012,Granite Ridge Mine,Highlands,Crane,2
2023-06,S012,Granite Ridge Mine,Highlands,Crane,0
2023-07,S012,Granite Ridge Mine,Highlands,Crane,1
2023-08,S012,Granite Ridge Mine,Highlands,Crane,0
2023-09,S012,Granite Ridge Mine,Highlands,Crane,0
2023-10,S012,Granite Ridge Mine,Highlands,Crane,2
2023-11,S012,Granite Ridge Mine,Highlands,Crane,0
2023-12,S012,Granite Ridge Mine,Highlands,Crane,0
2024-01,S012,Granite Ridge Mine,Highlands,Crane,0
2024-02,S012,Granite Ridge Mine,Highlands,Crane,1
2024-03,S012,Granite Ridge Mine,Highlands,Crane,0
2024-04,S012,Granite Ridge Mine,Highlands,Crane,1
2024-05,S012,Granite Ridge Mine,Highlands,Crane,0
2024-06,S012,Granite Ridge Mine,Highlands,Crane,1
2024-07,S012,Granite Ridge Mine,Highlands,Crane,0
2024-08,S012,Granite Ridge Mine,Highlands,Crane,0
2024-09,S012,Granite Ridge Mine,Highlands,Crane,0
2024-10,S012,Granite Ridge Mine,Highlands,Crane,1
2024-11,S012,Granite Ridge Mine,Highlands,Crane,1
2024-12,S012,Granite Ridge Mine,Highlands,Crane,4
2025-01,S012,Granite Ridge Mine,Highlands,Crane,1
2025-02,S012,Granite Ridge Mine,Highlands,Crane,0
